[(-0.3973615765571594, 0.5688160061836243, -0.505452573299408, 2.2013649940490723, -3.5870134830474854, -1.9504121541976929, 0.17029713094234467)]
[(-0.40276074409484863, 0.8481371402740479, -0.5923666954040527, 2.92811918258667, -3.721839189529419, -2.0593535900115967, 0.14512351155281067)]
[(-0.18071997165679932, -0.26689305901527405, -0.37091147899627686, 1.9984993934631348, -3.30828595161438, -2.0082552433013916, 0.12028411030769348)]
[(-0.4178372323513031, -0.04573410376906395, -0.585355818271637, 2.173922061920166, -3.4896960258483887, -2.0140273571014404, 0.1541181206703186)]
[(-0.1867769956588745, -1.1343586444854736, -0.3863251507282257, 1.4599980115890503, -3.2852423191070557, -1.983447551727295, 0.1552313268184662)]
[(-0.23261196911334991, 1.168859839439392, -0.2920740246772766, 2.3312458992004395, -3.2738242149353027, -1.9504499435424805, 0.19545112550258636)]
[(-0.4351784586906433, -0.1306002140045166, -0.9722396731376648, 1.9810620546340942, -3.878887414932251, -1.868969202041626, 0.08646290004253387)]
[(0.06348691135644913, -0.7773317098617554, -0.07527229934930801, 1.421722412109375, -3.091667413711548, -2.127641439437866, 0.05360432714223862)]
[(-0.34323546290397644, -1.9749674797058105, -0.9108192324638367, 0.864947497844696, -3.570340633392334, -2.098853826522827, 0.1541110724210739)]
[(-0.18649953603744507, -1.9071110486984253, -0.29731816053390503, 1.133270263671875, -3.3695836067199707, -2.075916290283203, 0.14684990048408508)]
[(-0.1201532781124115, -3.109294891357422, -0.6307550072669983, 0.11692211776971817, -3.3840575218200684, -1.8645997047424316, 0.20259200036525726)]
[(-0.2686126232147217, -2.749088764190674, -0.6289466619491577, 0.4749506413936615, -3.4112133979797363, -1.8936336040496826, 0.1998126357793808)]
[(-0.12643052637577057, -3.700305223464966, -0.5597569942474365, -0.011297574266791344, -3.3029794692993164, -1.8297842741012573, 0.1952812671661377)]
[(-0.2905273139476776, -3.4574780464172363, -0.7439796924591064, -0.15563608705997467, -3.4574825763702393, -2.023348331451416, 0.21181714534759521)]
[(-0.2995632290840149, -4.345314979553223, -0.5323960781097412, -0.4849194288253784, -3.1702065467834473, -1.9585850238800049, 0.19637063145637512)]
[(-0.34622758626937866, -7.427576541900635, -0.5732341408729553, -1.7485554218292236, -3.211843967437744, -1.9605320692062378, 0.200961634516716)]
[(-0.12033281475305557, -0.5043718814849854, -0.8109678030014038, 0.6553236842155457, -3.761380910873413, -1.832566499710083, 0.1532997339963913)]
[(-0.5171149373054504, -5.519994258880615, -0.7091200947761536, -1.438833475112915, -2.979740619659424, -2.0447630882263184, 0.1831037849187851)]
[(-0.11470586806535721, -6.437647342681885, -0.43652674555778503, -1.7805691957473755, -3.0497121810913086, -2.073577404022217, 0.30400171875953674)]
[(-0.3452989161014557, -4.979278564453125, -1.156855583190918, -0.8448029160499573, -3.5293774604797363, -2.108349084854126, 0.24761584401130676)]
[(-0.4102620780467987, -7.592379570007324, -0.28630369901657104, -2.8867921829223633, -3.0983240604400635, -2.123704195022583, 0.06527495384216309)]
[(-0.13009309768676758, -6.184953212738037, -1.0694066286087036, -1.2408175468444824, -3.0188894271850586, -1.928266167640686, 0.22628161311149597)]
[(-1.233449101448059, -7.169517517089844, -0.4948202967643738, -3.131138324737549, -2.8250958919525146, -1.8856796026229858, 0.16063718497753143)]
[(-0.07148963958024979, -7.2818922996521, -0.9431630373001099, -2.2152271270751953, -3.1258742809295654, -2.0657031536102295, 0.0874788835644722)]
[(-0.6654645800590515, -7.598934650421143, -0.6225327849388123, -2.849414348602295, -2.888110399246216, -1.9893633127212524, 0.04530587047338486)]
[(-0.5768816471099854, -8.061356544494629, -0.9041797518730164, -3.069383144378662, -3.175811529159546, -1.9204853773117065, 0.08973393589258194)]
[(-0.3579423129558563, -8.010836601257324, -0.8278999924659729, -2.564725160598755, -2.9270410537719727, -1.9523080587387085, 0.056575123220682144)]
[(-0.6980314254760742, -9.171157836914062, -0.567338764667511, -3.715916872024536, -2.881427049636841, -1.9717735052108765, 0.07062893360853195)]
[(0.14960703253746033, -11.30937671661377, -0.9648209810256958, -3.016610860824585, -3.1352288722991943, -1.927861213684082, 0.09343979507684708)]
[(-1.1315839290618896, -9.328317642211914, -0.5128081440925598, -3.8791754245758057, -2.8374829292297363, -1.8897188901901245, 0.08866767585277557)]
[(0.2386985570192337, -9.195796012878418, -1.0326001644134521, -2.86800217628479, -3.013766288757324, -1.9618135690689087, 0.08349180966615677)]
[(-1.0598387718200684, -9.910999298095703, -0.4987555146217346, -3.7499897480010986, -2.9212961196899414, -1.8736305236816406, 0.06970841437578201)]
[(-0.09136650711297989, -8.566228866577148, -0.9869871139526367, -3.0476715564727783, -3.0295634269714355, -1.9544447660446167, 0.08131325989961624)]
[(-0.9699176549911499, -10.778816223144531, -0.30765068531036377, -4.197115898132324, -2.7285711765289307, -1.88933265209198, 0.05761625990271568)]
[(-0.14090867340564728, -8.9636869430542, -0.8234604597091675, -2.954770565032959, -3.0564541816711426, -1.9333860874176025, 0.06684421747922897)]
[(-0.7703940868377686, -9.087011337280273, -0.5466790795326233, -3.413578987121582, -2.902719497680664, -1.939193606376648, 0.06421276926994324)]
[(-0.3238966166973114, -9.537589073181152, -0.6553869843482971, -3.1649606227874756, -2.953878402709961, -1.82144033908844, 0.05162516236305237)]
[(-0.05807427316904068, -6.784638404846191, -0.6780399680137634, -2.242903709411621, -3.0425875186920166, -1.869598388671875, 0.15886330604553223)]
[(-1.2798736095428467, -11.48856258392334, -0.4110821485519409, -4.172491550445557, -2.8303751945495605, -1.935859203338623, -0.1319715827703476)]
[(0.8016794919967651, -11.857996940612793, -0.41483399271965027, -2.614570140838623, -3.5095505714416504, -1.981258749961853, 0.14561958611011505)]
[(-1.502667784690857, -9.900948524475098, -0.46761834621429443, -3.803354263305664, -2.841722249984741, -1.898451328277588, 0.06519494205713272)]
[(-0.22676421701908112, -10.342041969299316, -0.27391892671585083, -2.8183977603912354, -3.283252716064453, -1.9141111373901367, 0.013842343352735043)]
[(-0.7655267715454102, -11.111079216003418, -0.2722325623035431, -3.346717119216919, -2.969489097595215, -1.899357795715332, -0.01293239090591669)]
[(-0.9772813320159912, -9.425220489501953, -0.0698583796620369, -3.1594011783599854, -3.073025941848755, -1.9155008792877197, 0.014749296009540558)]
[(-0.5319573879241943, -10.878955841064453, -0.20760732889175415, -2.887997627258301, -3.1096885204315186, -1.8596813678741455, 0.017379336059093475)]
[(-1.4355719089508057, -9.864774703979492, 0.18975946307182312, -3.517789363861084, -2.992126703262329, -1.921638011932373, 0.008455909788608551)]
[(-0.6560404896736145, -10.482621192932129, 0.14144954085350037, -2.9984099864959717, -2.9748592376708984, -1.8905062675476074, 0.00560320308431983)]
[(-1.0295965671539307, -9.74906063079834, 0.09880407154560089, -2.9801979064941406, -3.1274285316467285, -1.8634225130081177, 0.023518893867731094)]
[(-0.952322244644165, -10.091529846191406, 0.3223288059234619, -3.25007700920105, -2.9374992847442627, -1.8673704862594604, 0.0078036184422671795)]
[(-0.7253627181053162, -10.667621612548828, 0.3453580141067505, -3.0731587409973145, -3.0405383110046387, -1.8893084526062012, 0.01572098210453987)]
[(-1.1089116334915161, -9.875228881835938, 0.23012550175189972, -3.374958038330078, -3.009868621826172, -1.808658242225647, 0.011787120252847672)]
[(-0.8034709095954895, -10.210988998413086, 0.4066225290298462, -3.0957651138305664, -2.943154811859131, -1.843050479888916, 0.005604395642876625)]
[(-0.7751930356025696, -10.730698585510254, 0.5305171608924866, -3.6960389614105225, -2.9658679962158203, -1.8547099828720093, 0.016038669273257256)]
[(-1.0722121000289917, -9.801617622375488, 0.2727762758731842, -3.1501011848449707, -2.9725875854492188, -1.7909657955169678, 0.02504841238260269)]
[(-0.8479554653167725, -10.40108585357666, 0.544865608215332, -3.766312599182129, -2.938988208770752, -1.8050878047943115, 0.005269798915833235)]
[(-0.7223190069198608, -10.596034049987793, 0.645010769367218, -3.755641460418701, -2.897462844848633, -1.8061017990112305, 0.01216798648238182)]
[(-1.4435023069381714, -10.144694328308105, 0.4628407061100006, -3.8033664226531982, -2.8989946842193604, -1.7485418319702148, 0.007784401066601276)]
[(-0.6866143345832825, -10.435389518737793, 0.602415919303894, -3.7932915687561035, -2.8849916458129883, -1.8098188638687134, 0.03069237433373928)]
[(-0.9049432277679443, -10.52230167388916, 0.5833797454833984, -3.730829954147339, -2.952881336212158, -1.7664018869400024, 0.0024912068620324135)]
[(-1.0532042980194092, -9.977943420410156, 0.5299937129020691, -3.7310991287231445, -2.891848087310791, -1.7787843942642212, 0.010941971093416214)]
[(-0.7424505352973938, -10.483708381652832, 0.6151535511016846, -3.7333242893218994, -2.932404041290283, -1.7893799543380737, 0.019121812656521797)]
[(-0.935798704624176, -10.550556182861328, 0.5625817179679871, -3.7814104557037354, -2.915273427963257, -1.764174222946167, 0.02584725432097912)]
[(-1.0015008449554443, -9.992120742797852, 0.48585227131843567, -3.73291015625, -2.890299081802368, -1.7660914659500122, 0.014100013300776482)]
[(-0.5740150213241577, -8.474495887756348, 0.35119757056236267, -3.3288400173187256, -2.9765214920043945, -1.8254809379577637, 0.06574413925409317)]
[(-0.5060791969299316, -10.690442085266113, 0.8095053434371948, -3.8408398628234863, -3.134549379348755, -1.7609566450119019, 0.1520507037639618)]
[(-0.9370908141136169, -13.038202285766602, 0.9935883283615112, -4.023258686065674, -3.1520237922668457, -1.7299919128417969, 0.08689004927873611)]
[(-0.9773789048194885, -10.103917121887207, 0.8105605840682983, -3.9214305877685547, -3.0068109035491943, -1.7413458824157715, 0.08553678542375565)]
[(-1.1588242053985596, -12.079118728637695, 1.1300129890441895, -4.356836318969727, -2.965869188308716, -1.7179630994796753, 0.07136000692844391)]
[(-0.93277508020401, -9.569976806640625, 0.7414668798446655, -3.6155624389648438, -2.998075485229492, -1.7580124139785767, 0.0635397881269455)]
[(-0.9976800084114075, -12.238243103027344, 1.1056421995162964, -3.987349271774292, -3.4944818019866943, -1.7416658401489258, 0.09924636036157608)]
[(-0.9355601072311401, -9.982897758483887, 0.7070251107215881, -3.4983327388763428, -3.200460195541382, -1.7493635416030884, 0.04965046048164368)]
[(-0.9031367897987366, -11.688996315002441, 1.292198896408081, -3.9859206676483154, -3.3964455127716064, -1.7754160165786743, 0.08768409490585327)]
[(-0.7573333382606506, -10.395269393920898, 0.7120113968849182, -3.383211851119995, -3.28961181640625, -1.7919979095458984, 0.08346240222454071)]
[(-0.939913272857666, -11.074673652648926, 1.1599297523498535, -3.812239408493042, -3.391963243484497, -1.7650543451309204, 0.08525368571281433)]
[(-0.6984811425209045, -10.557831764221191, 0.8296370506286621, -3.408754587173462, -3.3080034255981445, -1.7782769203186035, 0.07078482210636139)]
[(-0.8920972347259521, -10.877695083618164, 1.113969326019287, -3.6956541538238525, -3.3777661323547363, -1.7959802150726318, 0.11091157048940659)]
[(-0.9706162810325623, -10.205424308776855, 0.7887831330299377, -3.481780767440796, -3.291982412338257, -1.7739835977554321, 0.0828961431980133)]
[(-1.0066815614700317, -11.253819465637207, 1.017004132270813, -3.702077627182007, -3.4206159114837646, -1.7951898574829102, 0.06357596814632416)]
[(-0.8119097352027893, -9.441713333129883, 0.7248499393463135, -3.360199213027954, -3.2504360675811768, -1.8314900398254395, 0.0688878744840622)]
[(-0.6127679944038391, -11.647704124450684, 0.7802895903587341, -3.344237804412842, -3.4908132553100586, -1.7896660566329956, 0.08472669869661331)]
[(-0.8590327501296997, -9.722702980041504, 0.7793358564376831, -3.2792346477508545, -3.3492345809936523, -1.8523199558258057, 0.08125834912061691)]
[(-0.9466959238052368, -10.624959945678711, 0.5386970639228821, -3.4350359439849854, -3.344963312149048, -1.7758114337921143, 0.08366993069648743)]
[(-0.5532873272895813, -10.507896423339844, 0.6006699204444885, -2.9014832973480225, -3.5237045288085938, -1.871704339981079, 0.0813511461019516)]
[(-1.0924898386001587, -10.131805419921875, 0.48408636450767517, -3.5808417797088623, -3.3048431873321533, -1.786978006362915, 0.06086619943380356)]
[(-0.54264897108078, -10.47099781036377, 0.528597891330719, -2.9416773319244385, -3.5247385501861572, -1.8846886157989502, 0.07688659429550171)]
[(-0.8894234299659729, -10.415105819702148, 0.2967868149280548, -3.1155588626861572, -3.4418556690216064, -1.8235985040664673, 0.07628288865089417)]
[(-0.7912288308143616, -9.379077911376953, 0.20907235145568848, -3.070211887359619, -3.3720314502716064, -1.8730632066726685, 0.0615299791097641)]
[(0.9367070198059082, -14.988309860229492, 0.9021692872047424, -2.265956163406372, -4.072150707244873, -1.8675756454467773, 0.26978790760040283)]
[(-1.6890376806259155, -8.752811431884766, 0.467710942029953, -3.9292664527893066, -3.3105762004852295, -1.7980290651321411, -0.06289295107126236)]
[(-0.46317800879478455, -9.734844207763672, 0.036048516631126404, -3.2820675373077393, -3.3777501583099365, -1.8024778366088867, 0.07025407999753952)]
[(-0.8922968506813049, -8.918990135192871, 0.27269574999809265, -3.4194605350494385, -3.340888738632202, -1.8638594150543213, 0.23113366961479187)]
[(-0.6066641211509705, -8.70353889465332, -0.08241577446460724, -3.314413547515869, -3.2053349018096924, -1.9099942445755005, 0.28783684968948364)]
[(-0.43236297369003296, -8.955404281616211, 0.03963949531316757, -3.3047780990600586, -3.3342440128326416, -1.8708879947662354, 0.36997899413108826)]
[(-0.7814138531684875, -7.628786087036133, -0.08978146314620972, -3.3285012245178223, -3.1644766330718994, -1.8648977279663086, 0.3078407943248749)]
[(-0.3380586504936218, -8.403045654296875, -0.4515223801136017, -3.229715347290039, -3.2200489044189453, -1.914488434791565, 0.1003788560628891)]
[(-0.7137441635131836, -7.1544575691223145, -0.12046100944280624, -3.342087745666504, -3.1653921604156494, -1.8817625045776367, 0.19161199033260345)]
[(-0.2208743542432785, -7.276482105255127, -0.6807838082313538, -3.208178997039795, -3.1138365268707275, -1.8973388671875, 0.19206160306930542)]
[(-0.8065600395202637, -6.708237648010254, -0.6270344257354736, -3.3627283573150635, -3.138214349746704, -1.9805247783660889, 0.1869916319847107)]
[(-0.45446786284446716, -5.50731086730957, -0.7447163462638855, -3.3751931190490723, -2.94071888923645, -1.9572645425796509, 0.18146079778671265)]
[(-0.738320529460907, -4.743627548217773, -0.8093698024749756, -3.5040080547332764, -2.900865316390991, -1.9342931509017944, 0.17725904285907745)]
[(-0.45390787720680237, -7.008235454559326, -0.24743923544883728, -3.495532989501953, -3.1698601245880127, -1.888620376586914, 0.15699738264083862)]
[(-0.08672590553760529, -8.178772926330566, -0.2328297644853592, -3.2731127738952637, -3.426631212234497, -1.9780213832855225, -0.06558963656425476)]
[(-0.4656740427017212, -3.76873779296875, -0.9687919616699219, -3.3832972049713135, -2.8152658939361572, -1.8750224113464355, -0.028208617120981216)]
[(-0.4534330666065216, -6.435975551605225, -0.5296778678894043, -3.199099063873291, -2.775545835494995, -2.025777578353882, -0.016875360161066055)]
[(-0.3533758223056793, -4.063760757446289, -0.9159005284309387, -2.6011040210723877, -2.839012622833252, -2.151207208633423, 0.15056103467941284)]
