% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=228146, Thu Apr 22 11:38:39 2021, <python>{}</python>
17 238 0.21936903445099729 1.3614963902113233 137445.0870034018 1.4642594971739216e+05 246035.13387122133 339794.6028133593   
18 252 0.2135238623013746 1.370155627884908 137445.0870034018 1.6534085758596825e+05 205860.91815969188 275483.0346559959   
19 266 0.2070161720629797 1.3838499594845306 137445.0870034018 1.6289892154699450e+05 241525.25901577782 297325.17511626077   
20 280 0.20840246389448255 1.396766149343132 137445.0870034018 1.8279090330930622e+05 238161.81743723367 313929.73514928116   
21 294 0.21092686175158482 1.4231775945988985 137445.0870034018 1.5591799285533940e+05 268430.4760922024 428035.1689993987   
22 308 0.2097763382494005 1.441326668664248 137445.0870034018 1.6157388536616394e+05 244777.44295011522 432832.7346678797   
23 322 0.210839367505367 1.4571398976588399 137445.0870034018 1.4653067005009265e+05 231960.1819870232 296813.7815141355   
24 336 0.21154631341062305 1.4654277789779895 137445.0870034018 1.5109302650092580e+05 250116.82373136168 362682.6058109745   
25 350 0.2084934989750655 1.4824702780875183 137445.0870034018 1.3829394689383547e+05 199159.8933613745 356653.6911339323   
26 364 0.20222946181417847 1.4818131051245067 132767.12677997837 1.3276712677997837e+05 250252.3375708077 320897.233591742   
27 378 0.2005657657384162 1.4880464251100263 132767.12677997837 1.7288689206516245e+05 244507.3730977942 402423.3051494137   
28 392 0.19463925449431238 1.497230089394093 132767.12677997837 1.4151901377904657e+05 203217.7340737493 350000.51780756353   
29 406 0.19334067961480889 1.5068944902333852 132767.12677997837 1.6654768533296621e+05 219882.16221720073 373678.1449309219   
30 420 0.19395163748750285 1.5217894602649429 132767.12677997837 1.5984047379255990e+05 250337.22704741615 383007.5453610293   
31 434 0.19531568994513127 1.5435870124863738 132767.12677997837 1.9294168524634288e+05 226048.1890439815 355040.6808742775   
32 448 0.1945407920878064 1.5612066017484236 102709.40749589339 1.0270940749589339e+05 253594.7439989327 426543.47071206773   
33 462 0.19492816191554124 1.5698135070417831 102709.40749589339 1.7481543277496123e+05 246006.55474578007 347805.1640537321   
34 476 0.19307167699780262 1.582617092071349 95885.42123400632 9.5885421234006324e+04 240965.83263438763 292962.0554679832   
35 490 0.19538137036304806 1.5975039046946584 93267.81990066785 9.3267819900667848e+04 209596.6492738244 366821.5894918992   
36 504 0.19973841869651068 1.6017108438999412 93267.81990066785 1.2757567606050188e+05 208919.11104120233 326076.45768193895   
37 518 0.20341349646283863 1.620382700840825 93267.81990066785 1.6331853849726397e+05 252487.47064292422 303049.482947604   
38 532 0.20535660799286903 1.6375167247462967 93267.81990066785 1.4566743691043122e+05 220837.78737014235 372497.2614534991   
39 546 0.20865002203485794 1.646528581944714 93267.81990066785 1.5486054083367411e+05 207863.8717557519 325192.7164057288   
40 560 0.21179103705538843 1.6601360472910858 93267.81990066785 1.5278027543546900e+05 235193.01346986607 357418.83766785066   
41 574 0.2132311503960347 1.673094233386864 93267.81990066785 1.3923733927367616e+05 201693.3647967247 295718.1023605638   
42 588 0.21339583488467426 1.6838137149235641 93267.81990066785 1.5379984149781207e+05 224535.3900046027 335239.64164918626   
43 602 0.2171745300039407 1.678711320689709 93267.81990066785 1.6112770903513988e+05 194928.38261229463 259465.61681006453   
44 616 0.22044450151774056 1.6945060412656308 93267.81990066785 1.6205378026448726e+05 208853.18602090547 262713.8971528628   
45 630 0.2216053203033715 1.7097979479469427 93267.81990066785 1.2054836610634206e+05 221451.68124740495 265935.21051862236   
46 644 0.22226436412852643 1.7229641675579621 93267.81990066785 1.4707952874642881e+05 240599.32694057908 315181.9118715554   
47 658 0.219825152553561 1.7347801101225 93267.81990066785 1.5122384488657769e+05 229125.21326859843 321156.7188839765   
48 672 0.21467713428361773 1.7341978668097828 93267.81990066785 1.3215004249631704e+05 231738.79060616894 303121.722303593   
49 686 0.21547445811397326 1.7338341568145423 93267.81990066785 1.5826409600163985e+05 255830.31859277358 382335.2276786555   
50 700 0.2165016977426052 1.7333896089550849 93267.81990066785 1.3597008582958503e+05 230442.78063417 550193.3851537363   
51 714 0.21497051128350156 1.7440331284569373 93267.81990066785 1.5874587166003906e+05 210942.78170725273 274650.87912141986   
52 728 0.21331648681679413 1.7582755579797658 93267.81990066785 1.2628639938412110e+05 245162.33838261926 322107.17227032804   
53 742 0.2143318230388249 1.7636298196367015 93267.81990066785 1.6069542299860538e+05 227350.6902560718 395598.17087539256   
54 756 0.2098270350239083 1.7667631109446948 93267.81990066785 1.8735407029511593e+05 240937.30188385185 1220915.6521756852   
55 770 0.20156089191945267 1.7751300489419066 93267.81990066785 1.8071594150575079e+05 246106.9080489377 357451.323769166   
56 784 0.19941109471746557 1.7876711183903793 93267.81990066785 1.4808793247216629e+05 191085.56877939389 256660.37667434698   
57 798 0.19842664556396233 1.7862216110911202 93267.81990066785 1.5619972187257465e+05 241523.35017159922 258736.18096064238   
58 812 0.1987043105995712 1.8117655871663483 93267.81990066785 1.7085592215364191e+05 218290.90223206204 315541.6226818398   
59 826 0.19802683037445623 1.8156584823822788 93267.81990066785 1.6873965408568631e+05 218097.9338054758 254368.4098993182   
60 840 0.19965856198341517 1.814666352723893 93267.81990066785 1.5806554017358346e+05 245061.61736471433 381594.5520319187   
61 854 0.19917032849921865 1.8183923254502858 93267.81990066785 1.1511930381685884e+05 217510.70518099924 260987.9281272748   
62 868 0.1990801274767408 1.8158454065381253 89403.5714271859 8.9403571427185903e+04 194451.78632269878 386656.5509619647   
63 882 0.20001105830405663 1.8145400688126248 89403.5714271859 1.2336230158590461e+05 250135.7630016052 450601.58163705404   
64 896 0.2010372048266049 1.8167582645025995 89403.5714271859 1.3175746447776942e+05 225361.62318693742 370112.12725583056   
65 910 0.20597091389885877 1.8125407464943062 89403.5714271859 1.4761876749377744e+05 240449.74634477272 367285.05650880357   
66 924 0.20644103380999623 1.8110237537979677 89403.5714271859 1.4929140651430303e+05 243405.76410647755 489075.5510313469   
67 938 0.20452114976160107 1.811427613977838 89403.5714271859 1.2882998652026760e+05 213379.21731414748 257146.9045241647   
68 952 0.20000969433804944 1.8151764621919642 89403.5714271859 1.4710173630279128e+05 225484.5716297609 375915.78528913733   
69 966 0.19420644329285347 1.813099712620878 89403.5714271859 9.5930319659247310e+04 223330.83034835113 299174.80567770277   
70 980 0.19087233006968557 1.8187015888554152 75002.93206770896 7.5002932067708956e+04 212724.97408981388 327433.8153245647   
71 994 0.18696291221538475 1.8127675217424 75002.93206770896 8.9957399651289845e+04 229006.91592859148 402686.4096566877   
72 1008 0.1855865423219622 1.8105257535670787 75002.93206770896 1.1337132999201212e+05 194078.64698757406 252730.38554329833   
73 1022 0.18463634469183782 1.8119052194273806 75002.93206770896 1.4018813685004596e+05 207282.37983356946 376657.9120184044   
74 1036 0.18189446912084625 1.8271643200410073 75002.93206770896 1.4849149351060917e+05 238848.79164706558 517768.15241340816   
75 1050 0.18062708965258173 1.823823666855511 75002.93206770896 1.4881143897550920e+05 211135.36558733846 354663.190695247   
76 1064 0.17989700369281808 1.83497639629685 75002.93206770896 1.0788284225770204e+05 182858.1986221189 363986.26913713553   
77 1078 0.17870109658485342 1.844778897507187 75002.93206770896 1.1131035735552659e+05 200841.56509104054 345380.8852992599   
78 1092 0.18025328033611296 1.8517472113043056 75002.93206770896 8.7001561612994396e+04 230560.59467456603 321442.03828691033   
79 1106 0.18197038877244057 1.8563480829740187 75002.93206770896 1.7560048040972490e+05 228640.6008078146 322076.0367595484   
80 1120 0.1803315043309293 1.851856053946061 75002.93206770896 1.3821738391857929e+05 236263.1659457276 283345.86122039176   
81 1134 0.18074444757396066 1.842436821849138 75002.93206770896 1.2197597446140293e+05 204590.372429107 665622.8470737115   
82 1148 0.1823494233507686 1.842942760505768 75002.93206770896 1.0820497408995405e+05 244237.08475046657 352332.3622160476   
83 1162 0.18203802206106573 1.8550948502974136 75002.93206770896 1.6793916994759519e+05 215499.51965825597 309687.6701835644   
84 1176 0.18247218159137968 1.8637520523911089 75002.93206770896 8.7878066503585578e+04 263362.19653965626 372161.79451537086   
85 1190 0.18161906088883603 1.8672507836203525 75002.93206770896 1.6873192177460558e+05 217201.0548115215 311441.5713405285   
86 1204 0.18176602960040159 1.86732964052099 56240.722108353635 5.6240722108353635e+04 200683.41241755264 326962.56394013466   
87 1218 0.1829169219292988 1.879935640718661 56240.722108353635 7.7909330088582821e+04 197339.71649943633 405559.45369452256   
88 1232 0.18185295425603495 1.9000908917893535 56240.722108353635 1.3754314784097890e+05 210277.92296385256 256750.83436454216   
89 1246 0.17760304703648505 1.9104714413885266 56240.722108353635 1.1721480551691799e+05 234414.93991656168 280468.55595596676   
90 1260 0.17479263422569932 1.9165457606170333 56240.722108353635 1.3257098820537518e+05 237660.20005969188 340882.10119661095   
91 1274 0.1734578440830432 1.9116021876083575 56240.722108353635 1.7471348053240305e+05 226914.57344380932 318422.9018228961   
92 1288 0.17527432872992688 1.9110240289685532 56240.722108353635 8.5752451892482641e+04 216180.9061141642 284423.38275525457   
93 1302 0.17414670220477033 1.915152881532363 56240.722108353635 1.3613656229144789e+05 187301.1249237945 282974.57270016766   
94 1316 0.1749571610850275 1.9236732493366706 50728.85117149873 5.0728851171498733e+04 221269.4652896236 312994.94996560697   
95 1330 0.17623735122696785 1.924424200841717 50728.85117149873 1.1534597134877919e+05 219748.96406906107 941472.833076108   
96 1344 0.17525927722045578 1.9153841001772038 50728.85117149873 1.2643568739575188e+05 223527.3424481472 298827.8058213534   
97 1358 0.17405224459811536 1.9149397790151836 50728.85117149873 5.6029046326885778e+04 218482.71696208813 335940.42309051333   
98 1372 0.17247968139880504 1.91605380420066 50728.85117149873 1.2904836609828034e+05 282296.7745252492 336534.15286819334   
99 1386 0.17378845561426248 1.931635666790624 50728.85117149873 1.4738664924440417e+05 241109.67172947858 613239.8273628002   
100 1400 0.17472654904437235 1.9322702888169219 50728.85117149873 1.0282482678786031e+05 238597.1751161999 353478.2367784526   
