% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=228146, Thu Apr 22 11:38:39 2021
1 14 -0.01169431516640379 -0.0024493833669906795 0.002046739861341764 0.011082173579067739 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
2 28 -0.018957425490550024 -0.0038318055548924586 0.0031302437393582764 0.019901799964496533 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
3 42 -0.0254962419748709 -0.004597090607559353 0.004561904421668286 0.021371033045278855 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
4 56 -0.03300512003805343 -0.005401427773656719 0.00536511944647255 0.024369145077032514 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
5 70 -0.03580578851829555 -0.006129301788517109 0.005543185169242078 0.02645308711778177 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
6 84 -0.03854771854777339 -0.006480957507753543 0.005940590360263655 0.03375937058914281 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
7 98 -0.03924927259442914 -0.006942040179751231 0.0066690352147484545 0.03994283534922534 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
8 112 -0.04139829322049209 -0.00791992453370154 0.007560650527266232 0.0490530494462114 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
9 126 -0.04714802277440286 -0.008492349927649755 0.007940797306551695 0.05917751032695738 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
10 140 -0.05392931894228491 -0.008917889286808808 0.008365788803433858 0.05594775518943209 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
11 154 -0.06731572175711104 -0.008723161577030649 0.009052173358362805 0.05814394345725464 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
12 168 -0.07677256470854796 -0.009502199782459003 0.009721946050172564 0.06445803783798552 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
13 182 -0.0860051282719399 -0.010033620536794349 0.010443867271501223 0.06920430195447883 0.9714485158999016 0.9786904265883545 0.9828425904902798 0.9883106823345681 0.9918201276219699 0.9956090124303646 0.9977187317800382 0.9980662972891943 0.9991793267193786 0.9999740746622253 1.0000763051556618 1.0001605231044193 1.0003909736477399 1.000629578412327 1.0007903466729517 1.0009440903054538 1.001073149954818 1.001368362242743 1.0014455453527673 1.0016934577460486 1.0017797374168214 1.0021797214213308 1.0025419475576438 1.0026792920044405 1.0029898201379173 1.0037803816591204 1.0051135410145793 1.0058172266687773 1.006566345567924 1.0085760956667182 1.0173762406937001 1.0268424889497667
