% # columns="iteration, evaluation, void, void, void, xmean", seed=228146, Thu Apr 22 11:38:39 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 14 0 0 0 0.13537513590436867 0.05166567763039029 -0.0817612475795219 0.17444074657288594 -0.014901422989709256 0.033462555699337246 -0.13846111768918523 0.09290957219214319 -0.07234952678195415 0.14690053449361298 0.001990245564716422 0.044731657915178975 0.11744489343133442 -0.02623773877381588 0.005377615746012512 0.1353377660011117 0.3100638479254113 -0.07855344402442406 -0.09397889522109146 -0.0042917651498857855 0.07975985748921278 0.06010430915836859 0.1082233279028208 0.10418057776225884 -0.03244770607244665 0.13583918942728757 -0.0966112208323688 -0.13220477385206647 0.2424019811141338 -0.03498614744917755 -0.11545878547695637 0.0006273611826469383
2 28 0 0 0 0.049933735142324964 0.13793158328244517 -0.21431793424289702 0.2875769365336352 -0.04310409853169741 0.15242819156105678 -0.06518165177460095 0.25688047141460035 -0.10297503585556658 0.0043483853815005635 0.13952777362491875 -0.04297210094150638 -0.03354564548374127 -0.09487790053925602 -0.1633235016062675 0.07702335175183177 0.4148420901934022 -0.12826247286027165 -0.18695608511976108 -0.1508175382142056 0.14215004410578322 0.11812700740374509 0.21336629727905385 0.2450593173911481 -0.21942072337698224 0.2460658205223882 -0.01691902482943168 0.030212700125073128 0.29076115183618606 -0.05047790756367939 -0.11454447154304671 -0.13312062864260907
3 42 0 0 0 0.09280260350225446 0.1808869830880576 -0.1813724510702136 0.3812494385845491 0.07545471288451502 0.15587841886988357 -0.119467377596153 0.4035846709959304 -0.037552170593810885 -0.2505047038928182 0.010281136324242518 0.09313590084328499 -0.11541469762705421 -0.006991377238305174 -0.25500453426408987 0.027762062022090195 0.47059249173039797 -0.3455782819425653 -0.1244679887077605 -0.10467891815695138 0.32795103716315593 0.06618567881251768 0.16492075363284847 0.16902453136788795 -0.14720504568915901 0.40046729511658513 0.05686541393715662 -0.07690636215726433 0.15189736692805877 0.07166677728246498 -0.06638817371392812 0.020088696233607928
4 56 0 0 0 0.038910432728700775 0.2533960771198858 -0.23055706033786796 0.2614908451300993 -0.0507689731278414 -0.03191108727530767 -0.16124586029460497 0.5263405954310983 -0.06400056893167433 -0.2627656476239346 -0.05895466091870667 0.022775593398747518 -0.07443861943736872 -0.165392332732043 -0.19438694934313513 -0.04637670332818025 0.4322996374853567 -0.38249678752628474 0.09157993892684911 0.18453045297993556 0.458359416919691 0.16743629978663568 -0.05948273134174195 0.3097897012671018 -0.14220084295266971 0.4775271539280925 0.29961307605245147 -0.2320576776884808 -0.03015954572186441 0.0008308976501910786 0.05137564146105368 0.023675601259560572
5 70 0 0 0 -0.019498949086961898 0.26724932620255576 -0.2750539196322424 0.2405145114846311 -0.019761121961029655 -0.2124167607299089 -0.2568831002869209 0.48298410448445556 -0.0740677048000208 -0.21620987177978782 -0.003972715338538095 -0.026601721562391087 -0.18209097389627787 -0.05924768742852382 -0.1551475769343381 -0.038215646902224266 0.4562554598475873 -0.3093606452830279 -0.0865583775307978 0.4006471629205071 0.32915058621579396 0.08992894029175559 -0.13167821406660501 0.0891694507281533 -0.21206409387422773 0.6207118042974289 0.22573290919355618 -0.15851524720212398 0.06376115650583138 -0.0469435697651094 0.04288940045308806 -0.18801203454560922
6 84 0 0 0 -0.05541073854580273 0.11030501264734749 -0.20777151572271504 0.2768030495280479 0.09982658542132986 -0.25080642563227173 -0.07194970980286083 0.4651075964043176 -0.15122782341793103 -0.24406990314121957 -0.04882339843585445 0.07414105740144433 -0.16367214008026867 -0.16349324271879356 -0.30213149453336324 0.11337175330110522 0.5721073056677517 -0.3476629850344706 -0.05719882117105084 0.5217969926266968 0.3082129834987254 0.09631839761984191 0.04784476693392556 0.03656584701818171 -0.28926748846300465 0.6153229189703557 0.26045332311844405 -0.17973219439395743 -0.03028943815627537 -0.006562790225269885 -0.18303679139292772 -0.19516540413505976
7 98 0 0 0 -0.09931189647935224 0.130079337218622 -0.1205638833163399 0.44585015300330505 -0.028611901094243913 -0.26370105459873644 -0.008799099965267426 0.31093507332137743 -0.31233065080606703 -0.21944361198835696 -0.07664755520580793 -0.05487840967188268 -0.09699444511157644 -0.15341207525347342 -0.41883851231020724 -0.061832265950039156 0.6066227949011846 -0.272798561698743 0.029599437020150318 0.5666252323771963 0.5601235464870445 0.05781211781679906 0.029452597304965175 0.056444332724493104 -0.41465609623153815 0.69108990259746 0.16351157250540105 -0.26684094523728347 0.06447748182600166 -0.10329842048073264 -0.16837635000143963 -0.13966883396929178
8 112 0 0 0 -0.05007648781381307 0.11366426836220661 -0.05868356919113349 0.48475560279441804 -0.13205880582875149 -0.3928837831486083 -0.05902923634943238 0.17270337793158505 -0.5042845377541263 -0.3615220166895531 -0.08411547586119922 -0.12483228765302049 -0.11891261081416792 0.028916491594019433 -0.45869518400649284 0.06742223167484732 0.7486689365664616 -0.22658895222625947 0.08247185257590026 0.4819003146067801 0.4662610366575982 0.015021425565005318 -0.0793702919265171 0.119347028075688 -0.4087567316301028 0.7294772207323821 0.16990115718569035 -0.25591521469452316 0.02866224985515394 -0.09237016715751348 -0.006353167614266769 -0.11479054672133007
9 126 0 0 0 -0.12252498695803088 0.0817777014906501 -0.00022873201554511613 0.5847006789392394 -0.05051196178574871 -0.3029213781972879 -0.025880936806082513 -0.011430123632675843 -0.6306599082177298 -0.2664018971870114 -0.10444828961663122 -0.22137556006419234 -0.1382049314708469 -0.06786958598217266 -0.33180980373739244 0.12503734292739627 0.6893922118136899 -0.2598756274871919 -0.14391972737108844 0.4250939429743399 0.5498676149666583 -0.10835600580973337 -0.03781326733596359 0.03841305463716055 -0.642866697574515 0.9141980914781856 0.28893461335333326 -0.046013738352705 0.10235516535919287 -0.24101084899291605 0.12273828742852957 0.010838152748929186
10 140 0 0 0 -0.25599343948972897 0.3343397803200343 -0.16341334028992788 0.6152297393358603 -7.859362688710653e-05 -0.30036923006096156 -0.008849043963471102 0.2334487122071921 -0.6264508581045308 -0.2307062128396286 -0.06939022345501103 -0.11286430735248448 -0.18675308407136643 0.029547857310723485 -0.3092866855289513 0.20333600442350638 0.6408896421924266 -0.2580701099016993 -0.02954618639184184 0.5787225738371545 0.4213228202139526 -0.0672661092295376 -0.049398056850499174 0.06947717849679427 -0.8065551745919378 0.9692698162211658 0.2006786754348902 0.059576666041280146 0.22256863572730656 -0.23183694395938978 0.010303574505658747 -0.0340678718833955
